PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_LW_DWN,2014,-10.75,-75.75,379.74,381.7,374.75,372.65,371.41,361.95,360.39,353.17,371.16,374.95,376.02,378.67,371.3
ALLSKY_SFC_LW_DWN,2014,-10.75,-76.25,304.85,308.83,299.78,296.34,285.77,259.24,268.16,268.15,293.57,298.91,296.7,305.3,290.36
ALLSKY_SFC_LW_DWN,2014,-11.25,-73.75,410.59,410.75,407.3,403.34,401.46,397.55,397.34,394.03,409.74,418.42,409.79,415.09,406.26
ALLSKY_SFC_LW_DWN,2014,-11.25,-74.25,417.48,421.36,414.92,411.93,410.07,398.27,398.91,394.97,416.82,422.91,417.15,419.12,411.92
ALLSKY_SFC_LW_DWN,2014,-11.25,-74.75,417.48,421.36,414.92,411.93,410.07,398.27,398.91,394.97,416.82,422.91,417.15,419.12,411.92
ALLSKY_SFC_LW_DWN,2014,-11.25,-75.25,327.09,328.91,325.3,319.22,309.98,286.21,298.52,293.04,315.37,319.05,320.36,329.36,314.3
ALLSKY_SFC_LW_DWN,2014,-11.25,-75.75,327.09,328.91,325.3,319.22,309.98,286.21,298.52,293.04,315.37,319.05,320.36,329.36,314.3
ALLSKY_SFC_LW_DWN,2014,-11.25,-76.25,296.0,296.69,292.08,283.82,269.09,257.09,265.27,263.71,286.09,288.35,285.16,295.57,281.49
ALLSKY_SFC_LW_DWN,2014,-11.75,-73.75,410.59,410.75,407.3,403.34,401.46,397.55,397.34,394.03,409.74,418.42,409.79,415.09,406.26
ALLSKY_SFC_LW_DWN,2014,-11.75,-74.25,417.48,421.36,414.92,411.93,410.07,398.27,398.91,394.97,416.82,422.91,417.15,419.12,411.92
ALLSKY_SFC_LW_DWN,2014,-11.75,-74.75,417.48,421.36,414.92,411.93,410.07,398.27,398.91,394.97,416.82,422.91,417.15,419.12,411.92
ALLSKY_SFC_LW_DWN,2014,-11.75,-75.25,327.09,328.91,325.3,319.22,309.98,286.21,298.52,293.04,315.37,319.05,320.36,329.36,314.3
ALLSKY_SFC_LW_DWN,2014,-11.75,-75.75,327.09,328.91,325.3,319.22,309.98,286.21,298.52,293.04,315.37,319.05,320.36,329.36,314.3
ALLSKY_SFC_LW_DWN,2014,-11.75,-76.25,296.0,296.69,292.08,283.82,269.09,257.09,265.27,263.71,286.09,288.35,285.16,295.57,281.49
ALLSKY_SFC_LW_DWN,2014,-12.25,-73.75,383.83,383.41,381.09,376.46,373.02,365.93,365.12,363.34,376.72,383.37,382.55,386.21,376.71
ALLSKY_SFC_LW_DWN,2014,-12.25,-74.25,345.86,348.8,341.38,334.34,327.81,309.23,317.36,309.16,333.25,336.47,334.56,345.8,331.91
ALLSKY_SFC_LW_DWN,2014,-12.25,-74.75,345.86,348.8,341.38,334.34,327.81,309.23,317.36,309.16,333.25,336.47,334.56,345.8,331.91
ALLSKY_SFC_LW_DWN,2014,-12.25,-75.25,290.17,292.85,284.77,277.47,254.45,239.42,250.99,249.12,278.48,280.0,273.92,292.08,271.86
ALLSKY_SFC_LW_DWN,2014,-12.25,-75.75,290.17,292.85,284.77,277.47,254.45,239.42,250.99,249.12,278.48,280.0,273.92,292.08,271.86
ALLSKY_SFC_LW_DWN,2014,-12.25,-76.25,325.45,316.95,321.02,310.72,309.07,309.2,305.19,306.3,316.77,316.23,311.88,318.62,313.95
ALLSKY_SFC_LW_DWN,2015,-10.75,-73.75,409.28,408.15,409.37,407.23,406.19,395.58,403.81,409.03,424.54,435.11,421.7,417.05,412.29
ALLSKY_SFC_LW_DWN,2015,-10.75,-74.25,421.02,420.63,421.54,419.95,417.48,410.85,417.9,424.62,439.72,445.02,433.85,430.69,425.3
ALLSKY_SFC_LW_DWN,2015,-10.75,-74.75,421.02,420.63,421.54,419.95,417.48,410.85,417.9,424.62,439.72,445.02,433.85,430.69,425.3
ALLSKY_SFC_LW_DWN,2015,-10.75,-75.25,378.77,373.98,377.12,373.01,371.62,360.11,362.94,363.32,377.88,381.7,379.95,382.01,373.54
ALLSKY_SFC_LW_DWN,2015,-10.75,-75.75,378.77,373.98,377.12,373.01,371.62,360.11,362.94,363.32,377.88,381.7,379.95,382.01,373.54
ALLSKY_SFC_LW_DWN,2015,-10.75,-76.25,305.55,301.35,305.26,300.33,291.02,262.34,258.8,269.3,297.6,302.75,301.27,308.17,291.92
ALLSKY_SFC_LW_DWN,2015,-11.25,-73.75,406.59,406.2,407.62,405.0,402.13,394.7,403.4,407.77,423.59,431.31,416.73,415.78,410.1
ALLSKY_SFC_LW_DWN,2015,-11.25,-74.25,417.94,413.22,415.95,416.25,409.45,400.84,404.45,409.25,425.41,429.73,423.62,424.92,415.94
ALLSKY_SFC_LW_DWN,2015,-11.25,-74.75,417.94,413.22,415.95,416.25,409.45,400.84,404.45,409.25,425.41,429.73,423.62,424.92,415.94
ALLSKY_SFC_LW_DWN,2015,-11.25,-75.25,325.67,324.91,326.55,322.8,313.29,288.52,290.99,298.02,321.28,324.95,324.02,329.96,315.86
ALLSKY_SFC_LW_DWN,2015,-11.25,-75.75,325.67,324.91,326.55,322.8,313.29,288.52,290.99,298.02,321.28,324.95,324.02,329.96,315.86
ALLSKY_SFC_LW_DWN,2015,-11.25,-76.25,290.27,296.59,297.03,289.68,277.51,258.91,256.47,265.64,281.01,289.52,289.43,293.58,282.05
ALLSKY_SFC_LW_DWN,2015,-11.75,-73.75,406.59,406.2,407.62,405.0,402.13,394.7,403.4,407.77,423.59,431.31,416.73,415.78,410.1
ALLSKY_SFC_LW_DWN,2015,-11.75,-74.25,417.94,413.22,415.95,416.25,409.45,400.84,404.45,409.25,425.41,429.73,423.62,424.92,415.94
ALLSKY_SFC_LW_DWN,2015,-11.75,-74.75,417.94,413.22,415.95,416.25,409.45,400.84,404.45,409.25,425.41,429.73,423.62,424.92,415.94
ALLSKY_SFC_LW_DWN,2015,-11.75,-75.25,325.67,324.91,326.55,322.8,313.29,288.52,290.99,298.02,321.28,324.95,324.02,329.96,315.86
ALLSKY_SFC_LW_DWN,2015,-11.75,-75.75,325.67,324.91,326.55,322.8,313.29,288.52,290.99,298.02,321.28,324.95,324.02,329.96,315.86
ALLSKY_SFC_LW_DWN,2015,-11.75,-76.25,290.27,296.59,297.03,289.68,277.51,258.91,256.47,265.64,281.01,289.52,289.43,293.58,282.05
ALLSKY_SFC_LW_DWN,2015,-12.25,-73.75,381.53,380.19,382.23,378.52,376.21,367.41,365.73,377.75,390.8,390.74,385.66,386.4,380.27
ALLSKY_SFC_LW_DWN,2015,-12.25,-74.25,342.97,340.86,342.4,338.91,332.13,308.65,306.7,318.43,338.73,339.54,339.59,345.12,332.79
ALLSKY_SFC_LW_DWN,2015,-12.25,-74.75,342.97,340.86,342.4,338.91,332.13,308.65,306.7,318.43,338.73,339.54,339.59,345.12,332.79
ALLSKY_SFC_LW_DWN,2015,-12.25,-75.25,286.24,290.84,290.05,287.57,267.84,239.79,234.39,249.91,275.59,281.02,276.92,287.12,272.15
ALLSKY_SFC_LW_DWN,2015,-12.25,-75.75,286.24,290.84,290.05,287.57,267.84,239.79,234.39,249.91,275.59,281.02,276.92,287.12,272.15
ALLSKY_SFC_LW_DWN,2015,-12.25,-76.25,318.06,332.22,328.54,317.3,307.5,313.47,302.49,307.34,316.79,317.36,319.05,322.78,316.79
ALLSKY_SFC_LW_DWN,2016,-10.75,-73.75,419.5,420.55,419.22,418.2,424.43,403.91,391.62,407.31,414.33,426.73,422.96,416.85,415.45
ALLSKY_SFC_LW_DWN,2016,-10.75,-74.25,434.57,434.08,431.27,431.74,434.48,421.2,408.77,423.69,428.36,437.16,431.63,427.32,428.66
ALLSKY_SFC_LW_DWN,2016,-10.75,-74.75,434.57,434.08,431.27,431.74,434.48,421.2,408.77,423.69,428.36,437.16,431.63,427.32,428.66
ALLSKY_SFC_LW_DWN,2016,-10.75,-75.25,382.31,387.38,381.56,377.0,372.35,356.41,344.91,366.92,369.61,377.72,377.47,376.03,372.41
ALLSKY_SFC_LW_DWN,2016,-10.75,-75.75,382.31,387.38,381.56,377.0,372.35,356.41,344.91,366.92,369.61,377.72,377.47,376.03,372.41
ALLSKY_SFC_LW_DWN,2016,-10.75,-76.25,300.05,311.31,302.91,294.28,274.33,254.05,244.91,276.72,289.25,300.86,286.19,302.48,286.37
ALLSKY_SFC_LW_DWN,2016,-11.25,-73.75,418.03,417.66,416.39,412.7,416.66,405.44,395.69,407.3,413.77,420.86,418.61,415.41,413.19
ALLSKY_SFC_LW_DWN,2016,-11.25,-74.25,424.9,425.97,423.36,420.66,411.45,392.78,383.62,406.93,415.85,423.16,418.52,417.05,413.64
ALLSKY_SFC_LW_DWN,2016,-11.25,-74.75,424.9,425.97,423.36,420.66,411.45,392.78,383.62,406.93,415.85,423.16,418.52,417.05,413.64
ALLSKY_SFC_LW_DWN,2016,-11.25,-75.25,326.54,334.7,324.88,319.79,298.09,278.07,271.52,300.39,313.0,323.84,316.8,325.44,311.0
ALLSKY_SFC_LW_DWN,2016,-11.25,-75.75,326.54,334.7,324.88,319.79,298.09,278.07,271.52,300.39,313.0,323.84,316.8,325.44,311.0
ALLSKY_SFC_LW_DWN,2016,-11.25,-76.25,286.55,301.04,295.48,283.78,264.17,253.58,247.73,263.88,276.27,281.39,263.38,286.59,275.24
ALLSKY_SFC_LW_DWN,2016,-11.75,-73.75,418.03,417.66,416.39,412.7,416.66,405.44,395.69,407.3,413.77,420.86,418.61,415.41,413.19
ALLSKY_SFC_LW_DWN,2016,-11.75,-74.25,424.9,425.97,423.36,420.66,411.45,392.78,383.62,406.93,415.85,423.16,418.52,417.05,413.64
ALLSKY_SFC_LW_DWN,2016,-11.75,-74.75,424.9,425.97,423.36,420.66,411.45,392.78,383.62,406.93,415.85,423.16,418.52,417.05,413.64
ALLSKY_SFC_LW_DWN,2016,-11.75,-75.25,326.54,334.7,324.88,319.79,298.09,278.07,271.52,300.39,313.0,323.84,316.8,325.44,311.0
ALLSKY_SFC_LW_DWN,2016,-11.75,-75.75,326.54,334.7,324.88,319.79,298.09,278.07,271.52,300.39,313.0,323.84,316.8,325.44,311.0
ALLSKY_SFC_LW_DWN,2016,-11.75,-76.25,286.55,301.04,295.48,283.78,264.17,253.58,247.73,263.88,276.27,281.39,263.38,286.59,275.24
ALLSKY_SFC_LW_DWN,2016,-12.25,-73.75,389.73,390.25,389.23,383.56,374.66,369.85,361.42,379.77,384.14,382.96,384.31,383.73,381.09
ALLSKY_SFC_LW_DWN,2016,-12.25,-74.25,344.84,352.16,342.7,335.15,316.76,301.0,291.32,319.04,326.54,336.86,330.77,340.06,328.02
ALLSKY_SFC_LW_DWN,2016,-12.25,-74.75,344.84,352.16,342.7,335.15,316.76,301.0,291.32,319.04,326.54,336.86,330.77,340.06,328.02
ALLSKY_SFC_LW_DWN,2016,-12.25,-75.25,280.79,297.66,286.96,275.69,249.04,230.65,222.39,250.4,264.17,274.85,259.7,284.84,264.66
ALLSKY_SFC_LW_DWN,2016,-12.25,-75.75,280.79,297.66,286.96,275.69,249.04,230.65,222.39,250.4,264.17,274.85,259.7,284.84,264.66
ALLSKY_SFC_LW_DWN,2016,-12.25,-76.25,317.8,334.92,327.17,313.42,297.62,306.38,303.77,304.11,309.81,308.24,292.35,314.74,310.79
ALLSKY_SFC_LW_DWN,2017,-10.75,-73.75,409.64,414.12,410.06,412.26,414.83,414.24,383.57,406.9,424.69,427.63,430.36,421.25,414.06
ALLSKY_SFC_LW_DWN,2017,-10.75,-74.25,421.4,427.2,422.65,423.27,423.77,424.05,402.73,425.2,438.1,438.62,439.82,435.02,426.77
ALLSKY_SFC_LW_DWN,2017,-10.75,-74.75,421.4,427.2,422.65,423.27,423.77,424.05,402.73,425.2,438.1,438.62,439.82,435.02,426.77
ALLSKY_SFC_LW_DWN,2017,-10.75,-75.25,374.56,379.38,377.09,376.77,372.22,365.87,348.05,364.47,376.16,377.4,379.81,379.24,372.51
ALLSKY_SFC_LW_DWN,2017,-10.75,-75.75,374.56,379.38,377.09,376.77,372.22,365.87,348.05,364.47,376.16,377.4,379.81,379.24,372.51
ALLSKY_SFC_LW_DWN,2017,-10.75,-76.25,305.52,306.41,308.05,300.73,291.05,267.36,246.64,270.77,297.98,295.57,300.15,301.54,290.84
ALLSKY_SFC_LW_DWN,2017,-11.25,-73.75,407.73,411.82,408.43,410.8,411.66,410.73,390.14,410.69,420.93,424.9,424.86,419.62,412.66
ALLSKY_SFC_LW_DWN,2017,-11.25,-74.25,415.92,417.27,418.34,417.62,412.28,405.56,385.16,409.1,421.8,423.99,424.32,422.37,414.42
ALLSKY_SFC_LW_DWN,2017,-11.25,-74.75,415.92,417.27,418.34,417.62,412.28,405.56,385.16,409.1,421.8,423.99,424.32,422.37,414.42
ALLSKY_SFC_LW_DWN,2017,-11.25,-75.25,328.2,329.37,329.05,322.8,313.06,296.67,272.28,299.92,322.22,318.66,323.45,324.29,314.87
ALLSKY_SFC_LW_DWN,2017,-11.25,-75.75,328.2,329.37,329.05,322.8,313.06,296.67,272.28,299.92,322.22,318.66,323.45,324.29,314.87
ALLSKY_SFC_LW_DWN,2017,-11.25,-76.25,298.43,298.36,301.1,287.09,280.04,258.02,244.77,259.69,283.57,285.51,283.32,287.16,280.47
ALLSKY_SFC_LW_DWN,2017,-11.75,-73.75,407.73,411.82,408.43,410.8,411.66,410.73,390.14,410.69,420.93,424.9,424.86,419.62,412.66
ALLSKY_SFC_LW_DWN,2017,-11.75,-74.25,415.92,417.27,418.34,417.62,412.28,405.56,385.16,409.1,421.8,423.99,424.32,422.37,414.42
ALLSKY_SFC_LW_DWN,2017,-11.75,-74.75,415.92,417.27,418.34,417.62,412.28,405.56,385.16,409.1,421.8,423.99,424.32,422.37,414.42
ALLSKY_SFC_LW_DWN,2017,-11.75,-75.25,328.2,329.37,329.05,322.8,313.06,296.67,272.28,299.92,322.22,318.66,323.45,324.29,314.87
ALLSKY_SFC_LW_DWN,2017,-11.75,-75.75,328.2,329.37,329.05,322.8,313.06,296.67,272.28,299.92,322.22,318.66,323.45,324.29,314.87
ALLSKY_SFC_LW_DWN,2017,-11.75,-76.25,298.43,298.36,301.1,287.09,280.04,258.02,244.77,259.69,283.57,285.51,283.32,287.16,280.47
ALLSKY_SFC_LW_DWN,2017,-12.25,-73.75,381.88,383.75,381.74,381.77,376.07,371.12,361.88,380.73,385.42,389.7,385.67,385.2,380.38
ALLSKY_SFC_LW_DWN,2017,-12.25,-74.25,344.71,345.5,343.75,339.92,332.88,315.66,293.89,318.36,334.79,335.25,339.02,344.3,332.23
ALLSKY_SFC_LW_DWN,2017,-12.25,-74.75,344.71,345.5,343.75,339.92,332.88,315.66,293.89,318.36,334.79,335.25,339.02,344.3,332.23
ALLSKY_SFC_LW_DWN,2017,-12.25,-75.25,294.3,293.47,293.98,279.12,274.34,244.73,222.45,246.1,275.98,275.65,278.78,286.28,271.95
ALLSKY_SFC_LW_DWN,2017,-12.25,-75.75,294.3,293.47,293.98,279.12,274.34,244.73,222.45,246.1,275.98,275.65,278.78,286.28,271.95
ALLSKY_SFC_LW_DWN,2017,-12.25,-76.25,333.3,329.43,330.65,311.99,312.27,305.48,296.27,297.55,312.75,308.25,305.98,313.78,313.05
ALLSKY_SFC_LW_DWN,2018,-10.75,-73.75,409.34,414.09,414.52,409.48,407.48,398.17,393.05,401.77,408.5,419.88,414.12,411.65,408.47
ALLSKY_SFC_LW_DWN,2018,-10.75,-74.25,423.92,426.79,427.2,419.66,420.13,410.07,409.62,417.21,425.9,432.26,426.92,425.72,422.09
ALLSKY_SFC_LW_DWN,2018,-10.75,-74.75,423.92,426.79,427.2,419.66,420.13,410.07,409.62,417.21,425.9,432.26,426.92,425.72,422.09
ALLSKY_SFC_LW_DWN,2018,-10.75,-75.25,374.8,378.23,375.86,371.35,372.36,357.91,355.68,364.48,367.77,379.18,381.0,378.45,371.39
ALLSKY_SFC_LW_DWN,2018,-10.75,-75.75,374.8,378.23,375.86,371.35,372.36,357.91,355.68,364.48,367.77,379.18,381.0,378.45,371.39
ALLSKY_SFC_LW_DWN,2018,-10.75,-76.25,300.74,304.58,306.46,294.4,283.65,267.29,263.05,280.9,285.82,305.16,302.62,298.17,291.0
ALLSKY_SFC_LW_DWN,2018,-11.25,-73.75,407.17,411.73,411.71,407.99,404.51,395.44,392.65,402.19,407.48,416.18,413.77,411.47,406.83
ALLSKY_SFC_LW_DWN,2018,-11.25,-74.25,414.95,422.72,420.21,417.04,408.36,399.88,398.51,409.55,416.59,425.38,421.27,417.64,414.28
ALLSKY_SFC_LW_DWN,2018,-11.25,-74.75,414.95,422.72,420.21,417.04,408.36,399.88,398.51,409.55,416.59,425.38,421.27,417.64,414.28
ALLSKY_SFC_LW_DWN,2018,-11.25,-75.25,324.55,330.55,330.51,319.35,308.25,294.91,292.23,306.73,309.27,328.29,327.04,322.48,316.1
ALLSKY_SFC_LW_DWN,2018,-11.25,-75.75,324.55,330.55,330.51,319.35,308.25,294.91,292.23,306.73,309.27,328.29,327.04,322.48,316.1
ALLSKY_SFC_LW_DWN,2018,-11.25,-76.25,290.67,294.54,298.08,288.25,270.37,263.63,263.62,271.77,275.55,290.95,285.45,284.6,281.39
ALLSKY_SFC_LW_DWN,2018,-11.75,-73.75,407.17,411.73,411.71,407.99,404.51,395.44,392.65,402.19,407.48,416.18,413.77,411.47,406.83
ALLSKY_SFC_LW_DWN,2018,-11.75,-74.25,414.95,422.72,420.21,417.04,408.36,399.88,398.51,409.55,416.59,425.38,421.27,417.64,414.28
ALLSKY_SFC_LW_DWN,2018,-11.75,-74.75,414.95,422.72,420.21,417.04,408.36,399.88,398.51,409.55,416.59,425.38,421.27,417.64,414.28
ALLSKY_SFC_LW_DWN,2018,-11.75,-75.25,324.55,330.55,330.51,319.35,308.25,294.91,292.23,306.73,309.27,328.29,327.04,322.48,316.1
ALLSKY_SFC_LW_DWN,2018,-11.75,-75.75,324.55,330.55,330.51,319.35,308.25,294.91,292.23,306.73,309.27,328.29,327.04,322.48,316.1
ALLSKY_SFC_LW_DWN,2018,-11.75,-76.25,290.67,294.54,298.08,288.25,270.37,263.63,263.62,271.77,275.55,290.95,285.45,284.6,281.39
ALLSKY_SFC_LW_DWN,2018,-12.25,-73.75,380.69,384.37,381.48,380.46,372.96,360.24,360.72,370.91,376.75,382.55,385.79,384.05,376.7
ALLSKY_SFC_LW_DWN,2018,-12.25,-74.25,342.99,346.64,347.44,336.06,321.91,315.16,311.47,327.31,321.67,345.9,341.8,340.03,333.14
ALLSKY_SFC_LW_DWN,2018,-12.25,-74.75,342.99,346.64,347.44,336.06,321.91,315.16,311.47,327.31,321.67,345.9,341.8,340.03,333.14
ALLSKY_SFC_LW_DWN,2018,-12.25,-75.25,289.76,290.45,293.55,278.58,245.83,245.17,241.27,259.34,256.98,285.71,277.17,278.06,270.05
ALLSKY_SFC_LW_DWN,2018,-12.25,-75.75,289.76,290.45,293.55,278.58,245.83,245.17,241.27,259.34,256.98,285.71,277.17,278.06,270.05
ALLSKY_SFC_LW_DWN,2018,-12.25,-76.25,319.87,324.79,322.24,313.2,299.09,310.87,309.91,305.86,307.62,314.5,307.39,309.84,312.02
ALLSKY_SFC_LW_DWN,2019,-10.75,-73.75,410.99,411.91,411.61,406.48,404.59,394.73,397.88,384.2,421.7,417.39,414.82,416.34,407.67
ALLSKY_SFC_LW_DWN,2019,-10.75,-74.25,423.38,423.44,423.7,419.23,417.99,406.57,407.37,398.27,434.3,430.07,427.59,430.3,420.14
ALLSKY_SFC_LW_DWN,2019,-10.75,-74.75,423.38,423.44,423.7,419.23,417.99,406.57,407.37,398.27,434.3,430.07,427.59,430.3,420.14
ALLSKY_SFC_LW_DWN,2019,-10.75,-75.25,376.45,379.01,377.37,373.27,369.01,353.55,357.88,351.67,371.88,372.91,375.74,379.83,369.82
ALLSKY_SFC_LW_DWN,2019,-10.75,-75.75,376.45,379.01,377.37,373.27,369.01,353.55,357.88,351.67,371.88,372.91,375.74,379.83,369.82
ALLSKY_SFC_LW_DWN,2019,-10.75,-76.25,305.68,309.8,311.12,297.38,281.05,258.17,263.54,255.3,292.3,297.16,305.28,309.87,290.42
ALLSKY_SFC_LW_DWN,2019,-11.25,-73.75,408.67,411.21,410.91,405.83,404.05,391.65,395.04,384.41,418.46,415.52,413.79,412.66,405.96
ALLSKY_SFC_LW_DWN,2019,-11.25,-74.25,417.64,420.08,422.51,415.67,408.38,398.43,399.91,390.51,423.38,421.62,421.76,418.79,413.15
ALLSKY_SFC_LW_DWN,2019,-11.25,-74.75,417.64,420.08,422.51,415.67,408.38,398.43,399.91,390.51,423.38,421.62,421.76,418.79,413.15
ALLSKY_SFC_LW_DWN,2019,-11.25,-75.25,330.09,333.65,334.41,323.31,310.55,292.35,295.49,285.91,318.29,321.46,327.21,333.59,317.08
ALLSKY_SFC_LW_DWN,2019,-11.25,-75.75,330.09,333.65,334.41,323.31,310.55,292.35,295.49,285.91,318.29,321.46,327.21,333.59,317.08
ALLSKY_SFC_LW_DWN,2019,-11.25,-76.25,295.79,299.14,299.77,288.14,272.15,255.64,258.75,251.94,281.91,283.05,293.66,294.3,281.05
ALLSKY_SFC_LW_DWN,2019,-11.75,-73.75,408.67,411.21,410.91,405.83,404.05,391.65,395.04,384.41,418.46,415.52,413.79,412.66,405.96
ALLSKY_SFC_LW_DWN,2019,-11.75,-74.25,417.64,420.08,422.51,415.67,408.38,398.43,399.91,390.51,423.38,421.62,421.76,418.79,413.15
ALLSKY_SFC_LW_DWN,2019,-11.75,-74.75,417.64,420.08,422.51,415.67,408.38,398.43,399.91,390.51,423.38,421.62,421.76,418.79,413.15
ALLSKY_SFC_LW_DWN,2019,-11.75,-75.25,330.09,333.65,334.41,323.31,310.55,292.35,295.49,285.91,318.29,321.46,327.21,333.59,317.08
ALLSKY_SFC_LW_DWN,2019,-11.75,-75.75,330.09,333.65,334.41,323.31,310.55,292.35,295.49,285.91,318.29,321.46,327.21,333.59,317.08
ALLSKY_SFC_LW_DWN,2019,-11.75,-76.25,295.79,299.14,299.77,288.14,272.15,255.64,258.75,251.94,281.91,283.05,293.66,294.3,281.05
ALLSKY_SFC_LW_DWN,2019,-12.25,-73.75,382.71,384.62,383.9,379.76,376.42,361.15,367.92,360.08,387.24,382.0,383.3,384.15,377.71
ALLSKY_SFC_LW_DWN,2019,-12.25,-74.25,346.87,349.63,348.33,338.3,327.82,304.58,311.37,301.74,337.66,336.15,342.68,348.05,332.65
ALLSKY_SFC_LW_DWN,2019,-12.25,-74.75,346.87,349.63,348.33,338.3,327.82,304.58,311.37,301.74,337.66,336.15,342.68,348.05,332.65
ALLSKY_SFC_LW_DWN,2019,-12.25,-75.25,293.34,295.45,296.61,278.73,256.72,233.13,237.37,230.86,277.53,273.7,287.47,289.41,270.67
ALLSKY_SFC_LW_DWN,2019,-12.25,-75.75,293.34,295.45,296.61,278.73,256.72,233.13,237.37,230.86,277.53,273.7,287.47,289.41,270.67
ALLSKY_SFC_LW_DWN,2019,-12.25,-76.25,327.23,328.94,319.8,308.39,301.74,305.55,300.52,303.04,312.73,306.66,316.48,320.6,312.53
ALLSKY_SFC_LW_DWN,2020,-10.75,-73.75,415.98,420.06,412.73,404.08,400.34,404.94,413.22,397.4,409.84,414.48,416.66,415.23,410.38
ALLSKY_SFC_LW_DWN,2020,-10.75,-74.25,430.34,434.04,426.18,415.64,411.16,417.59,423.37,420.01,425.96,429.85,428.99,427.59,424.2
ALLSKY_SFC_LW_DWN,2020,-10.75,-74.75,430.34,434.04,426.18,415.64,411.16,417.59,423.37,420.01,425.96,429.85,428.99,427.59,424.2
ALLSKY_SFC_LW_DWN,2020,-10.75,-75.25,380.91,382.73,377.48,372.15,367.98,364.39,365.4,363.65,375.12,373.23,375.82,378.2,373.05
ALLSKY_SFC_LW_DWN,2020,-10.75,-75.75,380.91,382.73,377.48,372.15,367.98,364.39,365.4,363.65,375.12,373.23,375.82,378.2,373.05
ALLSKY_SFC_LW_DWN,2020,-10.75,-76.25,304.34,309.0,306.75,295.38,287.77,263.41,265.8,269.98,300.34,298.09,294.69,305.79,291.72
ALLSKY_SFC_LW_DWN,2020,-11.25,-73.75,412.88,416.2,410.64,401.53,398.27,405.95,410.64,403.23,412.73,415.55,417.85,417.32,410.21
ALLSKY_SFC_LW_DWN,2020,-11.25,-74.25,424.82,427.3,424.65,408.87,407.29,407.21,407.29,406.77,425.19,421.88,423.52,420.82,417.09
ALLSKY_SFC_LW_DWN,2020,-11.25,-74.75,424.82,427.3,424.65,408.87,407.29,407.21,407.29,406.77,425.19,421.88,423.52,420.82,417.09
ALLSKY_SFC_LW_DWN,2020,-11.25,-75.25,328.16,331.92,329.65,319.68,313.67,297.34,300.27,300.59,326.32,322.55,320.53,328.06,318.18
ALLSKY_SFC_LW_DWN,2020,-11.25,-75.75,328.16,331.92,329.65,319.68,313.67,297.34,300.27,300.59,326.32,322.55,320.53,328.06,318.18
ALLSKY_SFC_LW_DWN,2020,-11.25,-76.25,293.48,299.26,297.99,284.02,273.66,254.05,257.12,260.9,284.27,287.88,280.36,300.07,281.05
ALLSKY_SFC_LW_DWN,2020,-11.75,-73.75,412.88,416.2,410.64,401.53,398.27,405.95,410.64,403.23,412.73,415.55,417.85,417.32,410.21
ALLSKY_SFC_LW_DWN,2020,-11.75,-74.25,424.82,427.3,424.65,408.87,407.29,407.21,407.29,406.77,425.19,421.88,423.52,420.82,417.09
ALLSKY_SFC_LW_DWN,2020,-11.75,-74.75,424.82,427.3,424.65,408.87,407.29,407.21,407.29,406.77,425.19,421.88,423.52,420.82,417.09
ALLSKY_SFC_LW_DWN,2020,-11.75,-75.25,328.16,331.92,329.65,319.68,313.67,297.34,300.27,300.59,326.32,322.55,320.53,328.06,318.18
ALLSKY_SFC_LW_DWN,2020,-11.75,-75.75,328.16,331.92,329.65,319.68,313.67,297.34,300.27,300.59,326.32,322.55,320.53,328.06,318.18
ALLSKY_SFC_LW_DWN,2020,-11.75,-76.25,293.48,299.26,297.99,284.02,273.66,254.05,257.12,260.9,284.27,287.88,280.36,300.07,281.05
ALLSKY_SFC_LW_DWN,2020,-12.25,-73.75,386.98,387.37,384.4,377.69,371.27,374.06,373.27,374.15,384.37,384.52,387.32,386.06,380.92
ALLSKY_SFC_LW_DWN,2020,-12.25,-74.25,346.77,351.68,346.3,332.98,326.33,318.6,313.48,319.05,338.15,336.0,335.99,344.88,334.12
ALLSKY_SFC_LW_DWN,2020,-12.25,-74.75,346.77,351.68,346.3,332.98,326.33,318.6,313.48,319.05,338.15,336.0,335.99,344.88,334.12
ALLSKY_SFC_LW_DWN,2020,-12.25,-75.25,288.6,295.3,292.45,275.47,258.9,240.22,239.06,243.3,278.87,277.44,271.87,293.14,271.14
ALLSKY_SFC_LW_DWN,2020,-12.25,-75.75,288.6,295.3,292.45,275.47,258.9,240.22,239.06,243.3,278.87,277.44,271.87,293.14,271.14
ALLSKY_SFC_LW_DWN,2020,-12.25,-76.25,329.27,328.92,326.78,307.41,304.35,302.77,296.51,299.61,305.45,308.7,304.06,329.82,311.96
ALLSKY_SFC_LW_DWN,2021,-10.75,-73.75,410.11,413.86,409.14,413.64,408.65,413.98,386.49,403.28,422.52,424.83,424.74,414.61,412.07
ALLSKY_SFC_LW_DWN,2021,-10.75,-74.25,422.48,424.21,420.06,424.08,420.68,426.1,403.72,416.85,434.94,436.88,434.31,425.46,424.09
ALLSKY_SFC_LW_DWN,2021,-10.75,-74.75,422.48,424.21,420.06,424.08,420.68,426.1,403.72,416.85,434.94,436.88,434.31,425.46,424.09
